original_index,image_link,predicted_value
61569,https://m.media-amazon.com/images/I/51igfhuFcDS.jpg,500 gram
61587,https://m.media-amazon.com/images/I/51iihAJ4tqS.jpg,15 KG
61641,https://m.media-amazon.com/images/I/51ilaAbAEUL.jpg,1200.0 Pounds
61737,https://m.media-amazon.com/images/I/51itkq34VQL.jpg,264.5 lbs
61750,https://m.media-amazon.com/images/I/51iuxWSGtGL.jpg,155lbs
61938,https://m.media-amazon.com/images/I/51j4HxXU3HL.jpg,60LBS
62005,https://m.media-amazon.com/images/I/51j8mLnnRSL.jpg,500 gram
62022,https://m.media-amazon.com/images/I/51jAHCxQcgL.jpg,440 lbs
62023,https://m.media-amazon.com/images/I/51jAf5Z8lKL.jpg,440 lbs
62041,https://m.media-amazon.com/images/I/51jBqPEn2rL.jpg,150lbs
62092,https://m.media-amazon.com/images/I/51jF2bZedJL.jpg,265LBS
62094,https://m.media-amazon.com/images/I/51jFELemp0L.jpg,550lbs
62135,https://m.media-amazon.com/images/I/51jJ0FP2zhL.jpg,400 lbs
62150,https://m.media-amazon.com/images/I/51jK+3xa1vL.jpg,150KG
62155,https://m.media-amazon.com/images/I/51jKWD1e-QL.jpg,500W
62169,https://m.media-amazon.com/images/I/51jLRo9ossL.jpg,20 pound
62177,https://m.media-amazon.com/images/I/51jLjpUw1KL.jpg,70-120kg
62229,https://m.media-amazon.com/images/I/51jPLdBf4VL.jpg,100.0 pound
62294,https://m.media-amazon.com/images/I/51jVdyLG7OL.jpg,220 LB
62328,https://m.media-amazon.com/images/I/51jZ0wrtY4L.jpg,400kg
62358,https://m.media-amazon.com/images/I/51jb6EruODL.jpg,150kg
62403,https://m.media-amazon.com/images/I/51jfNTqOuQL.jpg,15 lb
62420,https://m.media-amazon.com/images/I/51jgG6W1iDL.jpg,220 lbs
62435,https://m.media-amazon.com/images/I/51jhOUuIoeL.jpg,500 gram
62451,https://m.media-amazon.com/images/I/51jiccWeznL.jpg,3.4 kg
62477,https://m.media-amazon.com/images/I/51jm2sq3QDL.jpg,100 kg/220 lbs
62529,https://m.media-amazon.com/images/I/51jqurMf6-L.jpg,425lbs
62561,https://m.media-amazon.com/images/I/51jtxoIvrtL.jpg,70 lbs
62573,https://m.media-amazon.com/images/I/51jurt6FF1L.jpg,440lb
62654,https://m.media-amazon.com/images/I/51k+gozz1CL.jpg,320 LBS
62682,https://m.media-amazon.com/images/I/51k0LfH-dGS.jpg,265lbs
62697,https://m.media-amazon.com/images/I/51k1+yxCBGL.jpg,250 kg / 551 lbs
62772,https://m.media-amazon.com/images/I/51k4v3j2dZL.jpg,300KG
62784,https://m.media-amazon.com/images/I/51k5zeW8RGS.jpg,220lbs
62854,https://m.media-amazon.com/images/I/51kA4W80j9S.jpg,200 lbs
62943,https://m.media-amazon.com/images/I/51kFS0GBHbL.jpg,500 gram
63001,https://m.media-amazon.com/images/I/51kIlKCWNdL.jpg,50 pounds
63068,https://m.media-amazon.com/images/I/51kOH17IB4L.jpg,500 gram
63184,https://m.media-amazon.com/images/I/51kVdbbjaVL.jpg,500 gram
63226,https://m.media-amazon.com/images/I/51kYLIFNUtL.jpg,2500 lbs
63274,https://m.media-amazon.com/images/I/51kc35f1udL.jpg,1000 gram
63288,https://m.media-amazon.com/images/I/51kd4qVnXDL.jpg,500 gram
63318,https://m.media-amazon.com/images/I/51kefDfdCAL.jpg,450 LBS
63392,https://m.media-amazon.com/images/I/51kjjh8i5-L.jpg,330.7lb
63425,https://m.media-amazon.com/images/I/51kltI1Z7gL.jpg,150kg
63458,https://m.media-amazon.com/images/I/51knhL4BjQL.jpg,240lb
63476,https://m.media-amazon.com/images/I/51koSq7FIML.jpg,44 LBS
63481,https://m.media-amazon.com/images/I/51kpHo9kuSL.jpg,50 pounds
63532,https://m.media-amazon.com/images/I/51ku-twAb6L.jpg,151b
63550,https://m.media-amazon.com/images/I/51kuzJbpEKL.jpg,330 lbs
63631,https://m.media-amazon.com/images/I/51l+rsQibHL.jpg,300 LB
63762,https://m.media-amazon.com/images/I/51l82BZdm8L.jpg,250 lbs
63896,https://m.media-amazon.com/images/I/51lGEfKRinL.jpg,264lbs
63898,https://m.media-amazon.com/images/I/51lGN77oxaL.jpg,280 LBS
63978,https://m.media-amazon.com/images/I/51lLtUMo8oL.jpg,250 kg
64016,https://m.media-amazon.com/images/I/51lNcYUJPgL.jpg,13.0 pound
64134,https://m.media-amazon.com/images/I/51lV6EhlrUL.jpg,130 LBS
64172,https://m.media-amazon.com/images/I/51lYqDhg32L.jpg,300KG
64192,https://m.media-amazon.com/images/I/51laTOSEiVL.jpg,150 kg
64206,https://m.media-amazon.com/images/I/51lbLUAM+VL.jpg,22 pounds
64237,https://m.media-amazon.com/images/I/51ldKq-jLAL.jpg,300 kg
64251,https://m.media-amazon.com/images/I/51leVvaQZ8L.jpg,40-100 pounds
64292,https://m.media-amazon.com/images/I/51lhudY-NnL.jpg,20L
64310,https://m.media-amazon.com/images/I/51lit-b8D4L.jpg,340lb
64326,https://m.media-amazon.com/images/I/51ljnfT4Y1L.jpg,100Lbs
64493,https://m.media-amazon.com/images/I/51lvBuBXO1L.jpg,250KG
64502,https://m.media-amazon.com/images/I/51lvwG2c4NL.jpg,220lbs
64507,https://m.media-amazon.com/images/I/51lw3iBw3uL.jpg,330LBS
64559,https://m.media-amazon.com/images/I/51lzyuPZzYL.jpg,330 LB
64688,https://m.media-amazon.com/images/I/51m7j4HvGwS.jpg,200KG
64705,https://m.media-amazon.com/images/I/51m9fth7-WL.jpg,110lb
64781,https://m.media-amazon.com/images/I/51mE65LjenS.jpg,150kg
64829,https://m.media-amazon.com/images/I/51mHRFb6UCL.jpg,12 kg
64831,https://m.media-amazon.com/images/I/51mHlbv5J6L.jpg,400 lbs
64832,https://m.media-amazon.com/images/I/51mHqwvRSSL.jpg,35 lbs
64868,https://m.media-amazon.com/images/I/51mKqEa4CnL.jpg,275LBS
64885,https://m.media-amazon.com/images/I/51mLq1sGgJL.jpg,266 lbs
64892,https://m.media-amazon.com/images/I/51mM7n5rlIL.jpg,32 in
64970,https://m.media-amazon.com/images/I/51mSjJHpE4L.jpg,200 KG
65032,https://m.media-amazon.com/images/I/51mWdMZW0JL.jpg,250 lbs
65034,https://m.media-amazon.com/images/I/51mWpPZyD7L.jpg,220LBS
65137,https://m.media-amazon.com/images/I/51mcvVKB1gL.jpg,80lb
65194,https://m.media-amazon.com/images/I/51mhqzhCE2L.jpg,300 lbs
65222,https://m.media-amazon.com/images/I/51mjHZTYRgL.jpg,500 gram
65286,https://m.media-amazon.com/images/I/51mo2YpA8OL.jpg,180-265 lbs
65297,https://m.media-amazon.com/images/I/51momPNUCgL.jpg,450 LBS
65307,https://m.media-amazon.com/images/I/51mpob+knyL.jpg,240 LBS
65395,https://m.media-amazon.com/images/I/51mwnpJcdPL.jpg,5000.0 lb
65407,https://m.media-amazon.com/images/I/51mxYk17IUL.jpg,280 pounds
65517,https://m.media-amazon.com/images/I/51n2pdS2N7L.jpg,265 lb
65583,https://m.media-amazon.com/images/I/51n7t2RpCUL.jpg,15.00 gram
65649,https://m.media-amazon.com/images/I/51nDKwjCvcL.jpg,10kg
65711,https://m.media-amazon.com/images/I/51nGfs1hsFL.jpg,75 lbs
65758,https://m.media-amazon.com/images/I/51nJUMYaIvL.jpg,44 lbs
65783,https://m.media-amazon.com/images/I/51nLNxQInbL.jpg,100.0 kilogram
65786,https://m.media-amazon.com/images/I/51nLXEKoeWL.jpg,25.0 Pounds
65795,https://m.media-amazon.com/images/I/51nM14p8mvL.jpg,600 lbs
65797,https://m.media-amazon.com/images/I/51nMCBevZJL.jpg,34 miles
65821,https://m.media-amazon.com/images/I/51nNrh0wDtL.jpg,170 LBS
65829,https://m.media-amazon.com/images/I/51nOdMFqqfL.jpg,120 gram
65846,https://m.media-amazon.com/images/I/51nQNJ4ZxRL.jpg,132lb
65860,https://m.media-amazon.com/images/I/51nSH7KFijL.jpg,176 lbs
65862,https://m.media-amazon.com/images/I/51nSJGyHUaL.jpg,660lb
65980,https://m.media-amazon.com/images/I/51nYO249S5L.jpg,95-220lbs
66143,https://m.media-amazon.com/images/I/51nir6pTXSL.jpg,330 Lbs
66156,https://m.media-amazon.com/images/I/51njv04MD2L.jpg,600lb
66164,https://m.media-amazon.com/images/I/51nkbDK2vdS.jpg,500 gram
66237,https://m.media-amazon.com/images/I/51nqoaS9IzL.jpg,270 lbs
66247,https://m.media-amazon.com/images/I/51nrppyOJJL.jpg,110 kg
66276,https://m.media-amazon.com/images/I/51ntk9HAQEL.jpg,150KG
66310,https://m.media-amazon.com/images/I/51nvx7bm6gL.jpg,550 LBS
66380,https://m.media-amazon.com/images/I/51o-UfmWyRL.jpg,"18,000 pounds"
66435,https://m.media-amazon.com/images/I/51o43RvHfwS.jpg,500 gram
66503,https://m.media-amazon.com/images/I/51o9njhIgYS.jpg,220 LBS
66592,https://m.media-amazon.com/images/I/51oFwhp0zxL.jpg,800 lbs
66604,https://m.media-amazon.com/images/I/51oGaxgthyL.jpg,50.0 pound
66609,https://m.media-amazon.com/images/I/51oGqNk8OML.jpg,50lb/23kg
66641,https://m.media-amazon.com/images/I/51oJi9vuSVL.jpg,150kg
66738,https://m.media-amazon.com/images/I/51oPqUXEi3L.jpg,250LBS
66775,https://m.media-amazon.com/images/I/51oRPCSEUBL.jpg,330 lbs
66778,https://m.media-amazon.com/images/I/51oRv72ZT1L.jpg,200 Kg
66879,https://m.media-amazon.com/images/I/51oZC1gNFCL.jpg,300lbs
66888,https://m.media-amazon.com/images/I/51oZi6-H5ZL.jpg,220lb
66981,https://m.media-amazon.com/images/I/51ogrseqjML.jpg,600lb
67039,https://m.media-amazon.com/images/I/51okdwW6fSL.jpg,67 lb
67056,https://m.media-amazon.com/images/I/51olfdUFyjL.jpg,20.9lb
67199,https://m.media-amazon.com/images/I/51oulRvRi5L.jpg,450LBS
67215,https://m.media-amazon.com/images/I/51ow9tgjtML.jpg,700 lb
67281,https://m.media-amazon.com/images/I/51p0VDewIKL.jpg,320 lbs
67357,https://m.media-amazon.com/images/I/51p4zpqWdAL.jpg,55.0 lb
67368,https://m.media-amazon.com/images/I/51p5KnPIbdL.jpg,900D 600lbs
67425,https://m.media-amazon.com/images/I/51p9GEKDFYL.jpg,300LBS
67457,https://m.media-amazon.com/images/I/51pBywLTzFL.jpg,200g
67487,https://m.media-amazon.com/images/I/51pESMvYWfL.jpg,220 lbs
67707,https://m.media-amazon.com/images/I/51pTePSmOPL.jpg,3300g
67781,https://m.media-amazon.com/images/I/51pXnLTHYcL.jpg,1000 g
67874,https://m.media-amazon.com/images/I/51pf6SP722S.jpg,500 gram
68015,https://m.media-amazon.com/images/I/51poSPpiNxL.jpg,500 gram
68037,https://m.media-amazon.com/images/I/51pqNyrWrsL.jpg,40-100lb
68064,https://m.media-amazon.com/images/I/51pskhPf0kL.jpg,400LBS
68092,https://m.media-amazon.com/images/I/51pui+bweEL.jpg,300 LBS
68105,https://m.media-amazon.com/images/I/51puvRFRumL.jpg,1.5 Tons
68108,https://m.media-amazon.com/images/I/51pv6wU2gfS.jpg,220 lbs
68123,https://m.media-amazon.com/images/I/51pvgjzGOeL.jpg,600LB
68163,https://m.media-amazon.com/images/I/51pzPki506L.jpg,20.3 kg
68177,https://m.media-amazon.com/images/I/51pzzlM1zwL.jpg,10.0 kg
68197,https://m.media-amazon.com/images/I/51q-+sXi-UL.jpg,33 Lbs/15kg
68199,https://m.media-amazon.com/images/I/51q-GXLc3bL.jpg,130W
68220,https://m.media-amazon.com/images/I/51q0MT7RAJL.jpg,100 gram
68228,https://m.media-amazon.com/images/I/51q18EmCn8L.jpg,150lbs
68232,https://m.media-amazon.com/images/I/51q1b9EqFsL.jpg,30.0 lb
68353,https://m.media-amazon.com/images/I/51qAGiltyFL.jpg,150KG
68361,https://m.media-amazon.com/images/I/51qAtJIERtL.jpg,36 in
68387,https://m.media-amazon.com/images/I/51qCNdfOnzL.jpg,1000 gram
68394,https://m.media-amazon.com/images/I/51qCZvhA+ML.jpg,440 LBS
68436,https://m.media-amazon.com/images/I/51qEmng-0AL.jpg,330LBS
68585,https://m.media-amazon.com/images/I/51qP+VSpngL.jpg,300 pounds
68682,https://m.media-amazon.com/images/I/51qV9iXFV5L.jpg,1000 gram
68708,https://m.media-amazon.com/images/I/51qXYeC-8ZL.jpg,220 lb
68944,https://m.media-amazon.com/images/I/51qkziG3DeL.jpg,200 lbs
68961,https://m.media-amazon.com/images/I/51qmbn5tQIL.jpg,200kg
69209,https://m.media-amazon.com/images/I/51r1E3swxNL.jpg,800lb
69256,https://m.media-amazon.com/images/I/51r3hXt-HBL.jpg,330 pounds
69277,https://m.media-amazon.com/images/I/51r5dPeYqjL.jpg,35 LBS
69309,https://m.media-amazon.com/images/I/51r7luCNR7L.jpg,240 lb
69342,https://m.media-amazon.com/images/I/51r9UI-MgIL.jpg,500 gram
69346,https://m.media-amazon.com/images/I/51r9p+I5rbL.jpg,265 LBS
69388,https://m.media-amazon.com/images/I/51rCGcglMrL.jpg,2.4 people
69401,https://m.media-amazon.com/images/I/51rDBt89jiL.jpg,35.0 pounds
69405,https://m.media-amazon.com/images/I/51rDUAplQdL.jpg,30KG
69410,https://m.media-amazon.com/images/I/51rEBgxemGL.jpg,330.7lb
69467,https://m.media-amazon.com/images/I/51rI5kfPHjL.jpg,500 gram
69495,https://m.media-amazon.com/images/I/51rK0jop6-L.jpg,30 pounds
69531,https://m.media-amazon.com/images/I/51rM3XRrJSL.jpg,590g
69577,https://m.media-amazon.com/images/I/51rQAY6xG8L.jpg,450 lbs
69643,https://m.media-amazon.com/images/I/51rURpXSA8S.jpg,100 lbs
69739,https://m.media-amazon.com/images/I/51rbkv65-+L.jpg,150KG/330LB
69917,https://m.media-amazon.com/images/I/51rmQvPAjQL.jpg,287LBS
69920,https://m.media-amazon.com/images/I/51rmZGJtICL.jpg,50.0 kg
70011,https://m.media-amazon.com/images/I/51rsoc-VDnL.jpg,150KG
70103,https://m.media-amazon.com/images/I/51ryWQSH-uL.jpg,42.0 pounds
70104,https://m.media-amazon.com/images/I/51ryaX7VfkL.jpg,6600 Pounds
70105,https://m.media-amazon.com/images/I/51ryccCIwaL.jpg,50kg - 100lbs
70228,https://m.media-amazon.com/images/I/51s5iN+Ex4L.jpg,500 gram
70270,https://m.media-amazon.com/images/I/51s8XFdTlIL.jpg,350 lbs
70303,https://m.media-amazon.com/images/I/51sBcKoc9qL.jpg,136 kg
70327,https://m.media-amazon.com/images/I/51sE+kMto4L.jpg,220LBS
70357,https://m.media-amazon.com/images/I/51sGHs8nvKL.jpg,20dB
70412,https://m.media-amazon.com/images/I/51sLefOMyNL.jpg,25 lb
70424,https://m.media-amazon.com/images/I/51sMpxAQ-vL.jpg,300 lb.
70514,https://m.media-amazon.com/images/I/51sTTrUXg7S.jpg,220 lbs
70517,https://m.media-amazon.com/images/I/51sTkN6PqKL.jpg,500 lb
70541,https://m.media-amazon.com/images/I/51sVgeUT67L.jpg,330lb
70673,https://m.media-amazon.com/images/I/51seju7isTL.jpg,132 LBS
70677,https://m.media-amazon.com/images/I/51sfMWqxj5L.jpg,170kg
70744,https://m.media-amazon.com/images/I/51sjb6jDJZL.jpg,500 gram
70749,https://m.media-amazon.com/images/I/51sjp6472pL.jpg,330LBS
70789,https://m.media-amazon.com/images/I/51smH5v2-eL.jpg,100.0 pound
70816,https://m.media-amazon.com/images/I/51spydM4XFL.jpg,360 degree
70817,https://m.media-amazon.com/images/I/51spyxl3doL.jpg,150lbs
70823,https://m.media-amazon.com/images/I/51sqHYX5X8L.jpg,10.0 pound
70887,https://m.media-amazon.com/images/I/51stkcxCbkL.jpg,500 gram
71001,https://m.media-amazon.com/images/I/51t-WhszPFL.jpg,25 pounds
71040,https://m.media-amazon.com/images/I/51t342LWCPL.jpg,300 lb
71079,https://m.media-amazon.com/images/I/51t4W3D5gcL.jpg,220lb
71089,https://m.media-amazon.com/images/I/51t5J1hRaXL.jpg,120 kg
71101,https://m.media-amazon.com/images/I/51t5r+ppGpL.jpg,330LBS
71104,https://m.media-amazon.com/images/I/51t6NIV2-AL.jpg,150kg/330lbs
71111,https://m.media-amazon.com/images/I/51t6uIqiVUL.jpg,350 lbs
71112,https://m.media-amazon.com/images/I/51t6zce7TWL.jpg,300 kg
71140,https://m.media-amazon.com/images/I/51t9GWppEiL.jpg,300KG
71181,https://m.media-amazon.com/images/I/51tEDobQnHL.jpg,500 gram
71197,https://m.media-amazon.com/images/I/51tFXJZ57dL.jpg,265 pounds
71198,https://m.media-amazon.com/images/I/51tFk0++8VL.jpg,380 lbs
71203,https://m.media-amazon.com/images/I/51tG-e-5nYL.jpg,22.0 lb
71214,https://m.media-amazon.com/images/I/51tHLnMITdL.jpg,70 lbs.
71238,https://m.media-amazon.com/images/I/51tIZ9xhZ9S.jpg,380 lb
71324,https://m.media-amazon.com/images/I/51tOAboGY-L.jpg,150.00 Pounds
71335,https://m.media-amazon.com/images/I/51tOt4Yjg4L.jpg,150 kg
71352,https://m.media-amazon.com/images/I/51tPasljuZL.jpg,350 lbs
71370,https://m.media-amazon.com/images/I/51tRoNRtf2L.jpg,220LBS
71375,https://m.media-amazon.com/images/I/51tRxTV-ZtL.jpg,10.0 pound
71391,https://m.media-amazon.com/images/I/51tTplzU5vL.jpg,330 LBS
71455,https://m.media-amazon.com/images/I/51tYpj8h6JL.jpg,50.0 kg
71463,https://m.media-amazon.com/images/I/51tZ9kXUlvL.jpg,265 LBS
71514,https://m.media-amazon.com/images/I/51tdymPwNjL.jpg,330lbs
71525,https://m.media-amazon.com/images/I/51teakXD4vL.jpg,300 LBS
71602,https://m.media-amazon.com/images/I/51tkcVm-gAL.jpg,330LBS
71641,https://m.media-amazon.com/images/I/51tmg76b8kL.jpg,41 inch
71669,https://m.media-amazon.com/images/I/51tpG1C07KL.jpg,159 kg
71699,https://m.media-amazon.com/images/I/51tqjNENzTL.jpg,6 lbs.
71708,https://m.media-amazon.com/images/I/51tr8jOIpIL.jpg,440 lbs
71732,https://m.media-amazon.com/images/I/51tsBJAO-zL.jpg,400 lbs
71778,https://m.media-amazon.com/images/I/51tvWpxqFbL.jpg,16.5 lbs
71834,https://m.media-amazon.com/images/I/51tyiz4JgVL.jpg,220 lbs
71844,https://m.media-amazon.com/images/I/51tzEyuwLQL.jpg,250LBS
71850,https://m.media-amazon.com/images/I/51tzdxGptwL.jpg,500 lbs
71873,https://m.media-amazon.com/images/I/51u-6yCSccL.jpg,44 lbs
72003,https://m.media-amazon.com/images/I/51u86qbOfPL.jpg,40L
72036,https://m.media-amazon.com/images/I/51u9ll-ENuL.jpg,500 gram
72061,https://m.media-amazon.com/images/I/51uBc3UgymL.jpg,300lbs
72071,https://m.media-amazon.com/images/I/51uCSKHCrQL.jpg,350lb
72083,https://m.media-amazon.com/images/I/51uDOYqiZgL.jpg,330 pounds
72141,https://m.media-amazon.com/images/I/51uGTGUbvoL.jpg,265 LBS
72166,https://m.media-amazon.com/images/I/51uIJlHsVfL.jpg,75 lbs
72169,https://m.media-amazon.com/images/I/51uIRlLqy8L.jpg,300 pounds
72182,https://m.media-amazon.com/images/I/51uJseth60S.jpg,1000 gram
72247,https://m.media-amazon.com/images/I/51uPvevDBDS.jpg,9g
72300,https://m.media-amazon.com/images/I/51uUiPX9JsL.jpg,2500 pounds
72401,https://m.media-amazon.com/images/I/51ubOGhuh0L.jpg,33lb (15kg)
72469,https://m.media-amazon.com/images/I/51uhWG51FrL.jpg,286 lbs
72485,https://m.media-amazon.com/images/I/51uieR6zfPL.jpg,150.00 Pounds
72486,https://m.media-amazon.com/images/I/51uifDqSpLL.jpg,"522g, 1.1lb"
72520,https://m.media-amazon.com/images/I/51ukqoAEW2L.jpg,450 lbs
72566,https://m.media-amazon.com/images/I/51uoCj3zuFL.jpg,450 lb
72573,https://m.media-amazon.com/images/I/51uoUXhA2zL.jpg,100 pounds
72578,https://m.media-amazon.com/images/I/51upPaRwNjL.jpg,3500 Pound
72585,https://m.media-amazon.com/images/I/51uq1c5u99L.jpg,68lb
72597,https://m.media-amazon.com/images/I/51uqolgiJcL.jpg,1000 gram
72601,https://m.media-amazon.com/images/I/51ur45Kba7L.jpg,243 LBS
72707,https://m.media-amazon.com/images/I/51uxUvpO8kS.jpg,28 LBS
72708,https://m.media-amazon.com/images/I/51uxkt6hkcL.jpg,180 - 250 lbs
72762,https://m.media-amazon.com/images/I/51v+sg+fDwL.jpg,350 lbs
72778,https://m.media-amazon.com/images/I/51v0HtZuTlS.jpg,150kg
72837,https://m.media-amazon.com/images/I/51v4yEmTjlL.jpg,300 pounds
72860,https://m.media-amazon.com/images/I/51v6E8cXEKS.jpg,300 LBS
72869,https://m.media-amazon.com/images/I/51v7-M8NUKS.jpg,330LBS
72871,https://m.media-amazon.com/images/I/51v77FY9vqL.jpg,265 LBS
72886,https://m.media-amazon.com/images/I/51v8JGYsZDL.jpg,220LBS 100kg
72890,https://m.media-amazon.com/images/I/51v8UwOMBIL.jpg,12.0 inch
72891,https://m.media-amazon.com/images/I/51v8blHxidL.jpg,440 lbs
72938,https://m.media-amazon.com/images/I/51vBM6ygqtL.jpg,150 kg
72963,https://m.media-amazon.com/images/I/51vDICpN2QS.jpg,220 lbs
73001,https://m.media-amazon.com/images/I/51vGDIHTjtL.jpg,500 gram
73048,https://m.media-amazon.com/images/I/51vJVPeSsqL.jpg,100.0 pound
73055,https://m.media-amazon.com/images/I/51vJz0YDtGL.jpg,265 lbs
73062,https://m.media-amazon.com/images/I/51vKcOS7lhL.jpg,180 kg
73102,https://m.media-amazon.com/images/I/51vMLjNAIjL.jpg,1000 gram
73104,https://m.media-amazon.com/images/I/51vMNcsokwS.jpg,100 kg
73178,https://m.media-amazon.com/images/I/51vR6gtFPGL.jpg,600 lb
73221,https://m.media-amazon.com/images/I/51vUMj1OL9L.jpg,300 LBS
73332,https://m.media-amazon.com/images/I/51vbSxvip1L.jpg,45 lbs
73426,https://m.media-amazon.com/images/I/51vkEXTWeSL.jpg,330 pounds
73448,https://m.media-amazon.com/images/I/51vmA8XzQeL.jpg,150kg
73539,https://m.media-amazon.com/images/I/51vrlxi+1EL.jpg,330lb/150kg
73581,https://m.media-amazon.com/images/I/51vulVWPeuL.jpg,23 lbs.
73625,https://m.media-amazon.com/images/I/51vz71rgOSL.jpg,550 LBS
73664,https://m.media-amazon.com/images/I/51w0-c0M7DL.jpg,500Lbs
73665,https://m.media-amazon.com/images/I/51w05mOAC8L.jpg,165 LBS
73788,https://m.media-amazon.com/images/I/51w8Q45QunL.jpg,330LB
73916,https://m.media-amazon.com/images/I/51wHZ4M7BhL.jpg,17 LBS
73933,https://m.media-amazon.com/images/I/51wI10cOtaL.jpg,532 lbs
73965,https://m.media-amazon.com/images/I/51wK73POYRS.jpg,500 gram
74009,https://m.media-amazon.com/images/I/51wNH07qIBL.jpg,220 LBS
74032,https://m.media-amazon.com/images/I/51wOH-kTCkS.jpg,250 gram
74064,https://m.media-amazon.com/images/I/51wQGfqm-CS.jpg,330LBS
74070,https://m.media-amazon.com/images/I/51wR5iRCUKL.jpg,1000 kg
74143,https://m.media-amazon.com/images/I/51wUwGvwgsL.jpg,"4,000mm"
74147,https://m.media-amazon.com/images/I/51wV29JBRXL.jpg,80kg
74159,https://m.media-amazon.com/images/I/51wX3n0PHNL.jpg,100.0 pound
74186,https://m.media-amazon.com/images/I/51wZ3+XEm3S.jpg,500 gram
74210,https://m.media-amazon.com/images/I/51wbTrYtehL.jpg,"80,000 lbs"
74251,https://m.media-amazon.com/images/I/51we3iAiAUL.jpg,15.50 inch
74334,https://m.media-amazon.com/images/I/51wkK5x+uNL.jpg,300lb
74344,https://m.media-amazon.com/images/I/51wlSzEFZRL.jpg,1000 gram
74399,https://m.media-amazon.com/images/I/51wp6xInLXL.jpg,1.23 oz
74418,https://m.media-amazon.com/images/I/51wqsqGYOxL.jpg,500 gram
74452,https://m.media-amazon.com/images/I/51wtrAC9z-L.jpg,160 kg
74453,https://m.media-amazon.com/images/I/51wtyp5FY7L.jpg,500 gram
74648,https://m.media-amazon.com/images/I/51x4-SjuB5L.jpg,1000.0 Pounds
74656,https://m.media-amazon.com/images/I/51x4kYtHyPL.jpg,400 lbs
74710,https://m.media-amazon.com/images/I/51x8A33WWEL.jpg,22 lb
74735,https://m.media-amazon.com/images/I/51x9pNqqKbL.jpg,330 lbs
74772,https://m.media-amazon.com/images/I/51xCFxl2vlL.jpg,180 lbs
74794,https://m.media-amazon.com/images/I/51xDwLSmdWL.jpg,220lbs
74812,https://m.media-amazon.com/images/I/51xF4PdF6CL.jpg,"265 lbs / 120 kg Weight Capacity

265 lbs / 120 kg"
74838,https://m.media-amazon.com/images/I/51xH9e798JL.jpg,240 LBS
74846,https://m.media-amazon.com/images/I/51xHsymKo0L.jpg,700Lbs
74888,https://m.media-amazon.com/images/I/51xLJl4DPLL.jpg,18 kg
74897,https://m.media-amazon.com/images/I/51xMDTZfMVL.jpg,22.10 kg
74903,https://m.media-amazon.com/images/I/51xMZblyYoL.jpg,220 lbs
74986,https://m.media-amazon.com/images/I/51xT4FEHD6L.jpg,150KG
75007,https://m.media-amazon.com/images/I/51xVyulahIL.jpg,45 pounds
75019,https://m.media-amazon.com/images/I/51xWROHiSWL.jpg,120 kg
75038,https://m.media-amazon.com/images/I/51xYReKRvLL.jpg,17000 gram
75059,https://m.media-amazon.com/images/I/51xa+unCBiL.jpg,150 lbs
